"variable","datetime","gap.length"
"PC_Raw_Pipe",2020-11-27 14:00:00,17
"PC_Raw_Pipe",2020-11-30 04:00:00,6
"PC_Raw_Pipe",2020-12-03 19:00:00,4
"PC_Raw_Pipe",2020-12-05 01:00:00,4
"PC_Raw_Pipe",2020-12-06 20:00:00,8
"PC_Raw_Pipe",2020-12-07 06:00:00,9
"PC_Raw_Pipe",2020-12-15 15:00:00,8
"PC_Raw_Pipe",2020-12-18 13:00:00,5
"PC_Raw_Pipe",2020-12-19 19:00:00,4
"PC_Raw_Pipe",2020-12-24 10:00:00,12
"PC_Raw_Pipe",2021-01-01 06:00:00,4
"PC_Raw_Pipe",2021-01-01 12:00:00,4
"PC_Raw_Pipe",2021-01-01 22:00:00,5
"PC_Raw_Pipe",2021-01-02 05:00:00,4
"PC_Raw_Pipe",2021-01-02 13:00:00,6
"PC_Raw_Pipe",2021-01-05 16:00:00,5
"PC_Raw_Pipe",2021-01-06 03:00:00,7
"PC_Raw_Pipe",2021-01-08 08:00:00,8
"PC_Raw_Pipe",2021-01-08 17:00:00,5
"PC_Raw_Pipe",2021-01-11 03:00:00,5
"PC_Raw_Pipe",2021-01-11 12:00:00,5
"PC_Raw_Pipe",2021-01-14 22:00:00,9
"PC_Raw_Pipe",2021-01-20 13:00:00,4
"PC_Raw_Pipe",2021-01-21 17:00:00,16
"PC_Raw_Pipe",2021-01-22 13:00:00,14
"PC_Raw_Pipe",2021-01-22 18:00:00,4
"PC_Raw_Pipe",2021-01-23 03:00:00,8
"PC_Raw_Pipe",2021-01-23 12:00:00,7
"PC_Raw_Pipe",2021-01-24,7
"PC_Raw_Pipe",2021-01-25 07:00:00,14
"PC_Raw_Pipe",2021-01-25 18:00:00,4
"PC_Raw_Pipe",2021-01-28 18:00:00,4
"PC_Raw_Pipe",2021-02-05 01:00:00,9
"PC_Raw_Pipe",2021-02-06 09:00:00,6
"PC_Raw_Pipe",2021-02-09 18:00:00,7
"PC_Raw_Pipe",2021-02-10 16:00:00,7
"PC_Raw_Pipe",2021-02-14 23:00:00,99
"PC_Raw_Pipe",2021-02-15 06:00:00,6
"PC_Raw_Pipe",2021-02-15 18:00:00,10
"PC_Raw_Pipe",2021-02-17 02:00:00,10
"PC_Raw_Pipe",2021-02-17 15:00:00,7
"PC_Raw_Pipe",2021-02-19 02:00:00,4
"PC_Raw_Pipe",2021-02-19 17:00:00,7
"PC_Raw_Pipe",2021-02-21 20:00:00,19
"PC_Raw_Pipe",2021-02-27,47
"PC_Raw_Pipe",2021-03-01 11:00:00,49
"PC_Raw_Pipe",2021-03-01 19:00:00,5
"PC_Raw_Pipe",2021-03-04 18:00:00,30
"PC_Raw_Pipe",2021-03-06 19:00:00,9
"PC_Raw_Pipe",2021-03-07 16:00:00,8
"PC_Raw_Pipe",2021-03-08 13:00:00,4
"PC_Raw_Pipe",2021-03-09 16:00:00,5
"PC_Raw_Pipe",2021-03-10 02:00:00,8
"PC_Raw_Pipe",2021-03-10 20:00:00,12
"PC_Raw_Pipe",2021-03-14 02:00:00,26
"PC_Raw_Pipe",2021-03-14 15:00:00,6
"PC_Raw_Pipe",2021-03-15 06:00:00,14
"PC_Raw_Pipe",2021-03-15 21:00:00,14
"PC_Raw_Pipe",2021-03-16 19:00:00,7
"PC_Raw_Pipe",2021-03-17 14:00:00,6
"PC_Raw_Pipe",2021-03-17 22:00:00,6
"PC_Raw_Pipe",2021-03-18 21:00:00,8
"PC_Raw_Pipe",2021-03-19 23:00:00,16
"PC_Raw_Pipe",2021-03-20 16:00:00,4
"PC_Raw_Pipe",2021-03-21 09:00:00,4
